time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-14 03:12:26.670 UTC, ,31000,2426285312,113776,2423108584, , ,19312,5,457411,6728,0.01, , ,130624, ,51600432, ,9,19311,182, ,11,5,19451,527,8,628,445411,445396,4, ,9, , ,11,24, , , ,897840,58, ,2087361631663,255, ,2087361106524, , , , ,2505944574,35223658496,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2505944574, ,1555211445549, , , , ,3145728,2087363263335, , ,452186,0, , , ,87, , , ,3, , , , ,452186,100,26312147,13568, , , ,412,809144728,439117, , , , , , ,4,8105,12,923,3014204320,-1, , , , , , ,457411, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,445395, ,12001, , , , , , 
2019-04-14 03:12:27.800 UTC, ,31000,3340088,87496,163224,136, ,20,13,5626,20,0.00, , , , , , , ,20,5, ,2,13,19,15,5, ,6115,514, , , , , , , , , , , , , ,2087363788278,256, ,2087363263420, , , , , , ,-1,-1, , , , , ,1182,143403, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211546872, , , , ,3145728,2087363788278, , ,554,0, , , ,216, , , ,3, , , , ,554,1,516427,453, , , ,1,23757422,3212, , , , , , ,4,8105,49,4405,3103234016,-1, , , , , , ,5608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:12:28.444 UTC, ,31000,4423112,87496,1246384, , ,525, ,1027,505,0.49, , , , , , , ,525,13, , , ,496,520,6, ,7,3, , , , , , , , , , ,325,4, ,2087363788278,256, ,2087363263420, , , , ,2507052628,35222548480,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507052628, ,1555211546872, , , , ,3145728,2087363788278, , ,516,0, , , ,1, , , ,3, , , , ,516,2,4141,3, , , ,15,1089593,529, , , , , , , , , , ,3146754856,-1, , , , , , ,34794, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,34785, , , , , , , , , 
2019-04-14 03:12:28.797 UTC, ,31000,3388312,113776,210800,784, ,22,13,5641,22,0.00, , , , , , , ,22,7, ,2,13,20,16,7, ,6129,524, , , , , , , , , , , , , ,2087363788278,256, ,2087363263420, , , , , , ,-1,-1, , , , , ,1182,143403, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211548454, , , , ,3145728,2087363788278, , ,558,0, , , ,219, , , ,3, , , , ,558,2,532013,464, , , ,1,23772995,3218, , , , , , ,4,8105,49,4405,3238987528,-1, , , , , , ,5628, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , 
2019-04-14 03:12:34.381 UTC, ,31000,54517408,113776,51340680, , ,87,1,10816,65,0.01, , , , , , ,1,87,19, , , ,79,75,21, ,10789,42, , , , , , , , , , ,21420,7, ,2087363788278,256, ,2087363263420, , , , ,2507052628,35222548480,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507052628, ,1555211548454, ,7, , ,3145728,2087363788278, , ,129,0, , , ,5, , , ,3, , , , ,129,9,41886,21, , , ,7,51076822,110, , , , , , ,1,1312,2,62,3393092776,-1, , , , , , ,14325, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3613,10712, , , , , , , , 
2019-04-14 03:17:54.941 UTC, ,31000,3341336,87728,164472,136, ,20,13,5627,20,0.00, , , , , , , ,20,5, ,2,13,19,15,5, ,6116,515, , , , , , , , , , , , , ,2087363788278,256, ,2087363263420, , , , , , ,-1,-1, , , , , ,1182,143403, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211872901, , , , ,3145728,2087363788278, , ,554,0, , , ,216, , , ,3, , , , ,554,1,516380,452, , , ,1,23757461,3213, , , , , , , , , , ,623819776,-1, , , , , , ,5608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:18:54.946 UTC, ,31928,1558214928,114784,1555036520,752, ,11714,5,790945,11636,0.01, , , , , , , ,11714,115, , ,5,11815,73,10, ,786483,786483, , , , , , , , , , ,1572956,105, ,2087363788278,256, ,2087363263420, , , , ,2507052628,35222540288,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507052628, ,1555211872901, ,1, , ,3145728,2091649134489, , ,798233,9, ,9, ,156, , , ,3,1, , , ,798233,100,44928547,23166,316721,1, ,761,1486980407,775984, , , , , , , , ,36,3446,2360318760,-1, , , , , , ,790895, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,4399, , ,786480, , , , , , , , 
2019-04-14 03:19:32.676 UTC, ,32808,2425590192,114784,2422411656, , ,18918,5,486050,7155,0.01, , ,246448, ,51364136, ,9,18918,177, ,8,5,19075,133,8,563,482541,482527,4, ,9, , ,10,23, , , ,965052,62, ,2087363788278,256, ,2087363263420, , , , ,2507369349,35222220800,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507369349, ,1555211872901, , , , ,3145728,2091649595415, , ,489748,0, , , ,93, , , ,3, , , , ,489748,100,27949631,14427, , , ,452,876635450,475866, , , , , , ,3,6429,13,1046,3160532272,-1, , , , , , ,485995, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,3455, , ,482527, , , , , , , , 
2019-04-14 03:19:33.367 UTC, ,31125,3343229,87344,165960,416, ,21,12,377,21,0.06,1, , , , , , ,21,6, ,5,12,19,16,5, ,853,510, , , , , , , , , , , , , ,2091649638178,258,4870555324,2091649628476,1,1,1,3,2507934438,35221651456,-1,-1, , , , , ,68,4395, , , , , , , , , , , , , , , , , , , , , , , , , ,2507934438, ,1555211972790, , , , ,3145728,2091649638178, , ,551,5,1,7,1,221,1, , ,3,2, , , ,551,2,506426,445, , , ,1,1508346,504,9838,1, , , , ,3,6429,49,4492,3202537800,-1, , , , , , ,362, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 03:19:33.479 UTC, ,31125,3587421,87344,410568, , ,131,7,224,110,0.49, , , , , , , ,131,8, , ,7,120,126,6, , , , , , , , , , , , , , , , ,2091649638178,258,4870555324,2091649628476, , , , ,2507934438,35221651456,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507934438, ,1555211972790, , , , ,3145728,2091649638178, , ,119,0, , , , , , , ,3, , , , ,119,2,28672,14, , , ,4,227708,109, , , , , , , , , , ,3224858472,-1, , , , , , ,7853, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,7853, , , , , , , , , 
2019-04-14 03:19:33.615 UTC, ,31125,3395493,113624,217888,752, ,23,14,359,23,0.06, , , , , , ,1,23,10, ,2,13,23,17,10, ,844,520, , , , , , , , , , ,2,2, ,2091649644887,259, ,2091649638302, , , , , , ,-1,-1, , , , , ,70,4411, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555211973500, , , , ,3145728,2091649644887, , ,569,0, , , ,221, , , ,3, , , , ,569,5,509402,452, , , ,1,1308207,486, , , , , , ,3,6429,49,4492,3253406376,-1, , , , , , ,349, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 03:19:34.739 UTC, ,31125,54273877,113624,51097024, , ,26, ,5,3,0.60, , , , , , ,1,26,13, , , ,29,15,18, ,6,6, , , , , , , , , , ,6,3, ,2091649644887,259, ,2091649638302, , , , ,2507941144,35221639168,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507941144, ,1555211973500, ,1, , ,3145728,2091649644887, , ,11,0, , , ,5, , , ,3, , , , ,11,10,26064,14, , , ,2,50863909,5, , , , , , , , , , ,3818591384,-1, , , , , , ,5, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , 
2019-04-14 03:20:38.578 UTC, ,31125,3338093,87344,161240, , ,20,13,343,20,0.06, , , , , , , ,20,5, ,2,13,19,15,5, ,830,509, , , , , , , , , , , , , ,2091649644887,259, ,2091649638302, , , , , , ,-1,-1, , , , , ,70,4411, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555212037697, , , , ,3145728,2091649644887, , ,549,0, , , ,216, , , ,3, , , , ,549, ,489714,439, , , ,1,1282960,475, , , , , , , , , , ,559395448,-1, , , , , , ,327, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:21:38.580 UTC, ,34669,1621610173,113856,1618429104,672, ,12483,8,843318,12180,0.01, , , , , , , ,12483,123, , ,8,12584,359,9, ,819594,819591, , , , , , , , , , ,1649518,109, ,2091649644887,259, ,2091649638302, , , , ,2507941144,35221630976,97,97, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2507941144, ,1555212037697, ,1, , ,3145728,2091652017240, , ,831890,0, , , ,167, , , ,3, , , , ,831890,100,47055222,24258,1048544,1, ,800,1546853534,808600,1048563,1, , , , , , ,38,3501,2932905904,-1, , , , , , ,843045, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19254, , ,819585, ,4185, , , , , , 
2019-04-14 03:22:18.095 UTC, ,35989,2425737397,113856,2422555680, , ,19315,7,460723,6718,0.01, , ,372672, ,51958384, ,11,19314,182, ,14,7,19467,535,7,821,449439,449423,4, ,11, , ,16,31, , , ,906708,58, ,2091649644887,259, ,2091649638302, , , , ,2511086789,35218485248,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2511086789, ,1555212037697, , , , ,3145728,2091653027470, , ,456208,0, , , ,87, , , ,3, , , , ,456208,100,26268920,13551,1048538,1, ,417,816572876,443160, , , , , , ,4,8536,11,806,3777454816,-1, , , , , , ,460605, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,7746, , ,449422, ,3422, , , , , , 
2019-04-14 03:22:18.881 UTC, ,31125,3343453,87576,166184,416, ,21,14,813,21,0.03, , , , , , , ,21,6, ,3,14,19,16,5, ,1297,514, , , , , , , , , , , , , ,2091653217868,260, ,2091653027555, , , , , , ,-1,-1, , , , , ,506,40683, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555212138206, , , , ,3145728,2091653217868, , ,553,0, , , ,217, , , ,3, , , , ,553,1,512960,450, , , ,1,9952452,1530, , , , , , ,4,8536,49,4307,3870114528,-1, , , , , , ,796, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 03:22:19.181 UTC, ,31125,4392069,87576,1215216, , ,528,18,1021,507,0.50, , , , , , , ,528,13, , ,18,514,523,5, , , , , , , , , , , , , ,415,5, ,2091653217868,260, ,2091653027555, , , , ,2511514125,35218059264,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2511514125, ,1555212138206, , , , ,3145728,2091653217868, , ,536,0, , , ,1, , , ,3, , , , ,536,2,135168,66, , , ,8,984005,478, , , , , , , , , , ,3915362696,-1, , , , , , ,34606, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,34606, , , , , , , , , 
2019-04-14 03:22:19.451 UTC, ,31125,3339749,87576,162680,216, ,20,14,806,20,0.02, , , , , , , ,20,5, ,3,14,19,15,5, ,1291,512, , , , , , , , , , , , , ,2091653217868,260, ,2091653027555, , , , , , ,-1,-1, , , , , ,506,40683, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555212139194, , , , ,3145728,2091653217868, , ,554,0, , , ,218, , , ,3, , , , ,554,2,515006,451, , , ,1,9952444,1530, , , , , , ,4,8536,49,4307,3994662760,-1, , , , , , ,788, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:22:23.579 UTC, ,31125,54331405,113856,51154552, , ,35,3,73,15,0.21, , , , , , ,1,35,16, , ,2,33,22,22, ,63,22, , , , , , , , , , ,85,5, ,2091653217868,260, ,2091653027555, , , , ,2511514125,35218055168,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2511514125, ,1555212139194, ,5, , ,3145728,2091653217868, , ,49,0, , , ,7, , , ,3, , , , ,49,9,55931,29, , , ,3,50921170,30, , , , , , ,1,1115,2,106,3037184872,-1, , , , , , ,256, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,185,55, , , , , , , , 
2019-04-14 03:55:46.776 UTC, ,31125,3339533,87576,162680, , ,20,14,806,20,0.02, , , , , , , ,20,5, ,3,14,19,15,5, ,1291,511, , , , , , , , , , , , , ,2091653217868,260, ,2091653027555, , , , , , ,-1,-1, , , , , ,506,40683, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555214145561, , , , ,3145728,2091653217868, , ,552,0, , , ,216, , , ,3, , , , ,552, ,510861,448, , , ,1,9952405,1529, , , , , , , , , , ,602344720,-1, , , , , , ,786, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:56:46.780 UTC, ,32029,1677182685,114320,1674004176,752, ,12957,21,873000,12875,0.01, , , , , , , ,12957,128, , ,21,13059,394,7, ,848875,848874, , , , , , , , , , ,1717290,118, ,2091653217868,260, ,2091653027555, , , , ,2511514125,35218046976,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2511514125, ,1555214145561, ,1, , ,3145728,2091654561672, , ,861892,0, , , ,171, , , ,3, , , , ,861892,100,49748400,25626,1047711,1, ,826,1599373214,837263, , , , , , , , ,38,3418,3005872296,-1, , , , , , ,872946, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4501, , ,848868, ,19558, , , , , , 
2019-04-14 03:57:19.351 UTC, ,32029,2426370429,114320,2423192672, , ,19299,7,429775,6314,0.01, , ,50980272, ,630504, ,9,19298,182, ,8,7,19450,513,6,564,420151,420139,4, ,9, , ,10,23, , , ,847718,54, ,2091653217868,260, ,2091653027555, , , , ,2512561836,35216998400,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2512561836, ,1555214145561, , , , ,3145728,2091655114961, , ,426513,0, , , ,81, , , ,3, , , , ,426513,100,24702247,12743, , , ,391,763551404,414242, , , , , , ,3,6593,11,820,3849761368,-1, , , , , , ,429744, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,2152, , ,420139, ,7442, , , , , , 
2019-04-14 03:57:20.515 UTC, ,31125,3349869,88040,172600,416, ,21,14,1710,21,0.01, , , , , , , ,21,6, ,2,14,19,16,5, ,2197,517, , , , , , , , , , , , , ,2091655542700,261, ,2091655115046, , , , , , ,-1,-1, , , , , ,790,75062, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555214239492, , , , ,3145728,2091655542700, , ,560,0, , , ,217, , , ,3, , , , ,560,1,515880,454, , , ,1,16540476,2336, , , , , , ,3,6593,49,4238,3940758896,-1, , , , , , ,1694, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 03:57:23.180 UTC, ,31125,4384453,88040,1207600, , ,512,8,993,491,0.49, , , , , , , ,512,13, , ,8,495,507,4, , , , , , , , , , , , , ,415,5, ,2091655542700,261, ,2091655115046, , , , ,2513838957,35215720448,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2513838957, ,1555214239492, , , , ,3145728,2091655542700, , ,506,0, , , , , , , ,3, , , , ,506,1,28672,14, , , ,10,1033519,502, , , , , , ,1,2017, , ,2841471304,-1, , , , , , ,33652, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,33652, , , , , , , , , 
2019-04-14 03:57:23.485 UTC, ,31125,3342349,88040,165280,216, ,20,13,1703,20,0.01, , , , , , , ,20,5, ,2,13,19,15,5, ,2191,515, , , , , , , , , , , , , ,2091655542700,261, ,2091655115046, , , , , , ,-1,-1, , , , , ,790,75062, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555214243272, , , , ,3145728,2091655542700, , ,556,0, , , ,218, , , ,3, , , , ,556,2,517883,454, , , ,1,16534325,2333, , , , , , ,4,8610,49,4238,2918630864,-1, , , , , , ,1686, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 03:57:24.722 UTC, ,31125,54290861,114320,51114008, , ,27,1,25,7,0.28, , , , , , ,1,27,14, , , ,31,15,20, ,24,20, , , , , , , , , , ,16,6, ,2091655542700,261, ,2091655115046, , , , ,2513838957,35215716352,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2513838957, ,1555214243272, ,1, , ,3145728,2091655542700, , ,35,0, , , ,13, , , ,3, , , , ,35,15,52303,30, , , ,3,50902712,21, , , , , , , , , , ,3486940360,-1, , , , , , ,29, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , , , , , 
2019-04-14 03:59:55.939 UTC, ,31125,3342133,88040,165280, , ,20,13,1703,20,0.01, , , , , , , ,20,5, ,2,13,19,15,5, ,2191,514, , , , , , , , , , , , , ,2091655542700,261, ,2091655115046, , , , , , ,-1,-1, , , , , ,790,75062, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555214394591, , , , ,3145728,2091655542700, , ,554,0, , , ,216, , , ,3, , , , ,554, ,513738,451, , , ,1,16534286,2332, , , , , , , , , , ,602345032,-1, , , , , , ,1684, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 04:00:55.943 UTC, ,31589,1699833293,114552,1696655192,864, ,13161,12,885430,13137,0.01, , , , , , , ,13161,130, , ,12,13262,424,8, ,860776,860773, , , , , , , , , , ,1741372,119, ,2091655542700,261, ,2091655115046, , , , ,2513838957,35215712256,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2513838957, ,1555214394591, ,1, , ,3145728,2091656742755, , ,874043,0, , , ,173, , , ,3, , , , ,874043,100,50725007,26126,1048573,1, ,845,1620813281,848936, , , , , , , , ,38,3354,2849196048,-1, , , , , , ,885436, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,272, , ,860769, ,24376, , , , , , 
2019-04-14 04:01:27.238 UTC, ,31589,2426384637,114552,2423207320, , ,19305,7,417669,6145,0.01, , ,51108336, ,502504, ,9,19304,183, ,9,7,19454,519,6,565,408253,408242,4, ,9, , ,10,23, , , ,823636,53, ,2091655542700,261, ,2091655115046, , , , ,2514887530,35214663680,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2514887530, ,1555214394591, , , , ,3145728,2091657176547, , ,414450,0, , , ,79, , , ,3, , , , ,414450,100,24050936,12405, , , ,378,741977421,402501, , , , , , ,3,5814,11,833,3238415760,-1, , , , , , ,417665, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,137, , ,408238, ,9277, , , , , , 
2019-04-14 04:01:28.220 UTC, ,31125,3351269,88272,173888,528, ,21,14,2714,21,0.01, , , , , , , ,21,6, ,2,14,20,16,5, ,3202,520, , , , , , , , , , , , , ,2091657682863,262, ,2091657176632, , , , , , ,-1,-1, , , , , ,1051,109663, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555214487417, , , , ,3145728,2091657682863, , ,558,0, , , ,217, , , ,3, , , , ,558,1,518964,457, , , ,1,21420926,2932, , , , , , ,3,5814,49,4187,3352461920,-1, , , , , , ,2698, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1536, , , , , , , , , 
2019-04-14 04:01:28.674 UTC, ,31125,4401637,88272,1224784, , ,518,3,1010,497,0.49, , , , , , , ,518,14, , ,3,500,513,4, , , , , , , , , , , , , ,415,5, ,2091657682863,262, ,2091657176632, , , , ,2515979120,35213570048,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2515979120, ,1555214487417, , , , ,3145728,2091657682863, , ,513,0, , , , , , , ,3, , , , ,513,1, , , , , ,12,1071432,520, , , , , , , , , , ,3398058504,-1, , , , , , ,34061, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,32526, , , , , , , , , 
2019-04-14 04:01:29.029 UTC, ,31125,3344781,88504,167816,112, ,20,14,2707,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,3196,518, , , , , , , , , , , , , ,2091657682863,262, ,2091657176632, , , , , , ,-1,-1, , , , , ,1051,109663, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555214488688, , , , ,3145728,2091657682863, , ,560,0, , , ,218, , , ,3, , , , ,560,2,522966,457, , , ,1,21416823,2930, , , , , , ,3,5814,49,4187,3502793176,-1, , , , , , ,2688, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 04:01:33.840 UTC, ,31125,54431709,114552,51254856, , ,44,1,166,24,0.14, , , , , , ,1,44,19, , , ,41,31,23, ,233,56, , , , , , , , , , ,228,7, ,2091657682863,262, ,2091657176632, , , , ,2515979120,35213565952,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2515979120, ,1555214488688, ,7, , ,3145728,2091657682863, , ,93,0, , , ,11, , , ,3, , , , ,93,13,62087,35, , , ,6,51008096,75, , , , , , ,2,1228,2,86,892875584,-1, , , , , , ,949, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,801,130, , , , , , , , 
2019-04-14 07:15:59.844 UTC, ,31125,3344805,88504,167816,136, ,20,14,2707,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,3196,518, , , , , , , , , , , , , ,2091657682863,262, ,2091657176632, , , , , , ,-1,-1, , , , , ,1051,109663, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555226158262, , , , ,3145728,2091657682863, , ,559,0, , , ,218, , , ,3, , , , ,559,2,520918,456, , , ,1,21416823,2930, , , , , , , , , , ,623819896,-1, , , , , , ,2688, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 07:16:59.847 UTC, ,31589,1605278941,115480,1602100760,864, ,12068,5,815026,11997,0.01, , , , , , , ,12068,119, , ,5,12169,66,11, ,811288,811288, , , , , , , , , , ,1622566,108, ,2091657682863,262, ,2091657176632, , , , ,2515979120,35213545472,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2515979120, ,1555226158262, ,1, , ,3145728,2091658005038, , ,823398,0, , , ,158, , , ,3, , , , ,823398,100,46323867,23888, , , ,791,1531937788,800460, , , , , , , , ,36,3595,3074917640,-1, , , , , , ,814987, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3682, , ,811287, , , , , , , , 
